#emission at  r = 8200.0,pc z = 51.5 pc
#lambda (microns), SED value (erg / pc^3 / A)
0.09120000153779982 7.10243726901944e+38
0.09205320097238963 7.217256346697815e+38
0.0929143823067921 7.333938139725536e+38
0.09378362021372963 7.452512867022168e+38
0.09466099006450727 7.573011237750239e+38
0.09554656793554799 7.695464459268483e+38
0.09644043061498904 7.819904245214093e+38
0.09734265560934063 7.946362823716107e+38
0.09825332115020624 8.07487294574203e+38
0.09917250620106595 8.205467893579869e+38
0.10010029046412362 8.338181489457764e+38
0.10103675438721761 8.473048104303477e+38
0.10198197917079656 8.610102666645957e+38
0.10293604677496006 8.749380671661338e+38
0.1038990399265655 8.890918190365684e+38
0.10487104212640133 9.034751878956862e+38
0.10585213765642724 9.180918988307981e+38
0.10684241158708234 9.329457373614829e+38
0.10784194978466154 9.48040550419984e+38
0.10885083891876099 9.633802473475083e+38
0.10986916646979311 9.789688009066917e+38
0.11089702073657216 9.948102483104863e+38
0.1119344908439704 1.0109086922677419e+39
0.11298166675064615 1.0272683020457488e+39
0.11403863925684414 1.0438933145500183e+39
0.11510550001226864 1.0607880354215814e+39
0.11618234152403048 1.0779568401520875e+39
0.11726925716466828 1.0954041752169955e+39
0.1183663411802447 1.1131345592271459e+39
0.1194736886985185 1.1311525840990182e+39
0.12059139573719316 1.1494629162439707e+39
0.12171955921224228 1.1680702977767746e+39
0.12285827694631343 1.1869795477437547e+39
0.12400764767721008 1.2061955633708524e+39
0.1251677710664532 1.2257233213319387e+39
0.12633874770792292 1.245567879037701e+39
0.12752067913658097 1.2657343759454404e+39
0.12871366783727464 1.2862280348901177e+39
0.1299178172536234 1.3070541634369934e+39
0.13113323179698821 1.3282181552562114e+39
0.13236001685552523 1.3497254915196821e+39
0.13359827880332387 1.3715817423206286e+39
0.13484812500963042 1.39379256811616e+39
0.13610966384815806 1.382255913292143e+39
0.1373830047064839 1.3662278990149677e+39
0.13866825799553395 1.3503860738632064e+39
0.13996553515915666 1.3347282749743752e+39
0.14127494868378648 1.319252364610907e+39
0.14259661210819724 1.3039562298681571e+39
0.14393064003334713 1.2888377823859986e+39
