energy,energy_min,energy_max,flux,flux_error_lo,flux_error_hi,is_ul
0.6756322979927063,0.4603029191493988,0.9916925430297852,3.943847201939854e-13,3.228980938966425e-13,3.317016258018446e-13,0
1.5271337032318115,0.9916925430297852,2.3516738414764404,1.1072100267878193e-12,2.1913934967858484e-13,2.2398779337372277e-13,0
3.6214046478271484,2.3516738414764404,5.57669734954834,8.025377779864729e-13,2.2298267019719292e-13,2.3151570721288706e-13,0
8.587703704833984,5.57669734954834,13.224432945251465,9.783537912103069e-13,2.6620318362841067e-13,2.869511540274511e-13,0
20.364656448364258,13.224432945251465,31.36007308959961,1.3635804724937417e-12,3.7929764038803493e-13,4.2584070492936166e-13,0
48.292205810546875,31.36007308959961,74.366455078125,5.44307762924412e-13,3.469441530942752e-13,4.2469847083559387e-13,0
